user_id,step_name,timestamp,device,region
u0301,Free Sign-Up,2025-03-01 13:51:00,mobile,UK
u0301,Email Verification,2025-03-01 14:13:00,mobile,UK
u0302,Landing Page Visit,2025-03-01 20:03:00,tablet,Brazil
u0303,Landing Page Visit,2025-03-01 16:51:00,desktop,Brazil
u0303,Free Sign-Up,2025-03-01 17:08:00,desktop,Brazil
u0303,Email Verification,2025-03-01 17:20:00,desktop,Brazil
u0303,Feature Usage,2025-03-01 17:35:00,desktop,Brazil
u0303,Upgrade to Paid Plan,2025-03-01 17:36:00,desktop,Brazil
u0304,Landing Page Visit,2025-03-01 18:53:00,desktop,USA
u0305,Landing Page Visit,2025-03-01 10:18:00,desktop,India
u0305,Free Sign-Up,2025-03-01 10:22:00,desktop,India
u0305,Email Verification,2025-03-01 10:35:00,desktop,India
u0305,Feature Usage,2025-03-01 10:46:00,desktop,India
u0306,Landing Page Visit,2025-03-01 23:01:00,tablet,India
u0306,Free Sign-Up,2025-03-01 23:19:00,tablet,India
u0307,Landing Page Visit,2025-03-01 08:09:00,mobile,USA
u0307,Free Sign-Up,2025-03-01 08:14:00,mobile,USA
u0307,Email Verification,2025-03-01 08:37:00,mobile,USA
u0308,Landing Page Visit,2025-03-01 10:51:00,tablet,India
u0308,Free Sign-Up,2025-03-01 10:53:00,tablet,India
u0308,Email Verification,2025-03-01 11:06:00,tablet,India
u0309,Landing Page Visit,2025-03-01 13:20:00,tablet,Germany
u0309,Free Sign-Up,2025-03-01 13:25:00,tablet,Germany
u0309,Email Verification,2025-03-01 13:34:00,tablet,Germany
u0310,Landing Page Visit,2025-03-01 20:56:00,desktop,Brazil
u0311,Landing Page Visit,2025-03-01 23:10:00,desktop,USA
u0311,Free Sign-Up,2025-03-01 23:34:00,desktop,USA
u0311,Email Verification,2025-03-01 23:40:00,desktop,USA
u0311,Feature Usage,2025-03-02 00:03:00,desktop,USA
u0311,Upgrade to Paid Plan,2025-03-02 00:06:00,desktop,USA
u0312,Landing Page Visit,2025-03-01 13:17:00,desktop,UK
u0312,Free Sign-Up,2025-03-01 13:45:00,desktop,UK
u0312,Email Verification,2025-03-01 13:57:00,desktop,UK
u0312,Feature Usage,2025-03-01 14:15:00,desktop,UK
u0313,Landing Page Visit,2025-03-01 14:15:00,tablet,Germany
u0313,Free Sign-Up,2025-03-01 14:26:00,tablet,Germany
u0313,Email Verification,2025-03-01 14:35:00,tablet,Germany
u0314,Landing Page Visit,2025-03-01 17:47:00,desktop,USA
u0314,Free Sign-Up,2025-03-01 17:50:00,desktop,USA
u0314,Email Verification,2025-03-01 17:53:00,desktop,USA
u0314,Feature Usage,2025-03-01 17:54:00,desktop,USA
u0315,Landing Page Visit,2025-03-02 06:23:00,desktop,Brazil
u0316,Landing Page Visit,2025-03-02 06:52:00,mobile,Germany
u0316,Free Sign-Up,2025-03-02 07:00:00,mobile,Germany
u0316,Email Verification,2025-03-02 07:11:00,mobile,Germany
u0316,Feature Usage,2025-03-02 07:20:00,mobile,Germany
u0317,Landing Page Visit,2025-03-01 12:29:00,desktop,UK
u0317,Free Sign-Up,2025-03-01 12:57:00,desktop,UK
u0317,Email Verification,2025-03-01 13:00:00,desktop,UK
u0317,Feature Usage,2025-03-01 13:21:00,desktop,UK
u0318,Landing Page Visit,2025-03-01 08:04:00,mobile,USA
u0318,Free Sign-Up,2025-03-01 08:23:00,mobile,USA
u0318,Email Verification,2025-03-01 08:50:00,mobile,USA
u0319,Landing Page Visit,2025-03-02 07:53:00,tablet,UK
u0319,Free Sign-Up,2025-03-02 07:57:00,tablet,UK
u0319,Email Verification,2025-03-02 08:22:00,tablet,UK
u0319,Feature Usage,2025-03-02 08:35:00,tablet,UK
u0320,Landing Page Visit,2025-03-01 09:28:00,desktop,UK
u0320,Free Sign-Up,2025-03-01 09:46:00,desktop,UK
u0320,Email Verification,2025-03-01 09:54:00,desktop,UK
u0320,Feature Usage,2025-03-01 10:02:00,desktop,UK
u0321,Landing Page Visit,2025-03-01 18:15:00,mobile,UK
u0321,Free Sign-Up,2025-03-01 18:29:00,mobile,UK
u0321,Email Verification,2025-03-01 18:48:00,mobile,UK
u0322,Landing Page Visit,2025-03-01 15:01:00,tablet,Brazil
u0323,Landing Page Visit,2025-03-02 01:26:00,desktop,Germany
u0323,Free Sign-Up,2025-03-02 01:41:00,desktop,Germany
u0324,Landing Page Visit,2025-03-01 19:04:00,mobile,USA
u0324,Free Sign-Up,2025-03-01 19:21:00,mobile,USA
u0324,Email Verification,2025-03-01 19:22:00,mobile,USA
u0324,Feature Usage,2025-03-01 19:37:00,mobile,USA
u0325,Landing Page Visit,2025-03-01 21:40:00,desktop,Brazil
u0325,Free Sign-Up,2025-03-01 21:48:00,desktop,Brazil
u0325,Email Verification,2025-03-01 21:56:00,desktop,Brazil
u0325,Feature Usage,2025-03-01 22:15:00,desktop,Brazil
u0326,Landing Page Visit,2025-03-01 11:17:00,mobile,UK
u0326,Free Sign-Up,2025-03-01 11:23:00,mobile,UK
u0326,Email Verification,2025-03-01 11:26:00,mobile,UK
u0326,Feature Usage,2025-03-01 11:33:00,mobile,UK
u0327,Landing Page Visit,2025-03-01 17:13:00,tablet,UK
u0327,Free Sign-Up,2025-03-01 17:33:00,tablet,UK
u0328,Landing Page Visit,2025-03-02 05:52:00,desktop,Germany
u0329,Landing Page Visit,2025-03-01 15:57:00,tablet,Germany
u0329,Free Sign-Up,2025-03-01 16:04:00,tablet,Germany
u0330,Landing Page Visit,2025-03-01 14:59:00,mobile,Brazil
u0331,Landing Page Visit,2025-03-01 17:09:00,tablet,Brazil
u0331,Free Sign-Up,2025-03-01 17:34:00,tablet,Brazil
u0331,Email Verification,2025-03-01 17:35:00,tablet,Brazil
u0332,Landing Page Visit,2025-03-02 00:36:00,tablet,Brazil
u0332,Free Sign-Up,2025-03-02 01:03:00,tablet,Brazil
u0333,Landing Page Visit,2025-03-01 12:48:00,mobile,India
u0333,Free Sign-Up,2025-03-01 12:52:00,mobile,India
u0333,Email Verification,2025-03-01 13:14:00,mobile,India
u0333,Feature Usage,2025-03-01 13:16:00,mobile,India
u0334,Landing Page Visit,2025-03-01 16:36:00,desktop,USA
u0334,Free Sign-Up,2025-03-01 17:03:00,desktop,USA
u0335,Landing Page Visit,2025-03-01 22:24:00,tablet,India
u0335,Free Sign-Up,2025-03-01 22:46:00,tablet,India
u0335,Email Verification,2025-03-01 22:52:00,tablet,India
u0336,Landing Page Visit,2025-03-02 03:42:00,desktop,Brazil
u0337,Landing Page Visit,2025-03-01 11:47:00,desktop,Brazil
u0337,Free Sign-Up,2025-03-01 12:00:00,desktop,Brazil
u0338,Landing Page Visit,2025-03-01 23:47:00,tablet,Germany
u0338,Free Sign-Up,2025-03-02 00:11:00,tablet,Germany
u0338,Email Verification,2025-03-02 00:26:00,tablet,Germany
u0339,Landing Page Visit,2025-03-02 05:24:00,mobile,Germany
u0339,Free Sign-Up,2025-03-02 05:53:00,mobile,Germany
u0340,Landing Page Visit,2025-03-01 13:23:00,desktop,Germany
u0340,Free Sign-Up,2025-03-01 13:35:00,desktop,Germany
u0341,Landing Page Visit,2025-03-01 10:09:00,tablet,Germany
u0341,Free Sign-Up,2025-03-01 10:36:00,tablet,Germany
u0341,Email Verification,2025-03-01 10:55:00,tablet,Germany
u0342,Landing Page Visit,2025-03-02 05:55:00,desktop,Germany
u0342,Free Sign-Up,2025-03-02 06:21:00,desktop,Germany
u0342,Email Verification,2025-03-02 06:32:00,desktop,Germany
u0342,Feature Usage,2025-03-02 06:59:00,desktop,Germany
u0343,Landing Page Visit,2025-03-01 08:10:00,desktop,UK
u0343,Free Sign-Up,2025-03-01 08:20:00,desktop,UK
u0343,Email Verification,2025-03-01 08:28:00,desktop,UK
u0344,Landing Page Visit,2025-03-02 03:17:00,desktop,Brazil
u0344,Free Sign-Up,2025-03-02 03:25:00,desktop,Brazil
u0344,Email Verification,2025-03-02 03:48:00,desktop,Brazil
u0345,Landing Page Visit,2025-03-01 13:45:00,mobile,India
u0345,Free Sign-Up,2025-03-01 13:59:00,mobile,India
u0345,Email Verification,2025-03-01 14:10:00,mobile,India
u0345,Feature Usage,2025-03-01 14:22:00,mobile,India
u0346,Landing Page Visit,2025-03-01 10:20:00,tablet,UK
u0346,Free Sign-Up,2025-03-01 10:28:00,tablet,UK
u0346,Email Verification,2025-03-01 10:46:00,tablet,UK
u0347,Landing Page Visit,2025-03-02 00:32:00,mobile,UK
u0348,Landing Page Visit,2025-03-01 21:47:00,desktop,UK
u0348,Free Sign-Up,2025-03-01 21:58:00,desktop,UK
u0348,Email Verification,2025-03-01 22:10:00,desktop,UK
u0348,Feature Usage,2025-03-01 22:22:00,desktop,UK
u0348,Upgrade to Paid Plan,2025-03-01 22:26:00,desktop,UK
u0349,Landing Page Visit,2025-03-02 06:27:00,mobile,Brazil
u0349,Free Sign-Up,2025-03-02 06:32:00,mobile,Brazil
u0350,Landing Page Visit,2025-03-01 10:06:00,mobile,USA
u0350,Free Sign-Up,2025-03-01 10:16:00,mobile,USA
u0351,Landing Page Visit,2025-03-01 18:03:00,mobile,UK
u0351,Free Sign-Up,2025-03-01 18:29:00,mobile,UK
u0352,Landing Page Visit,2025-03-02 00:53:00,desktop,India
u0352,Free Sign-Up,2025-03-02 01:12:00,desktop,India
u0352,Email Verification,2025-03-02 01:41:00,desktop,India
u0353,Landing Page Visit,2025-03-02 05:59:00,desktop,UK
u0353,Free Sign-Up,2025-03-02 06:08:00,desktop,UK
u0353,Email Verification,2025-03-02 06:30:00,desktop,UK
u0354,Landing Page Visit,2025-03-02 07:50:00,tablet,UK
u0354,Free Sign-Up,2025-03-02 07:51:00,tablet,UK
u0354,Email Verification,2025-03-02 08:05:00,tablet,UK
u0355,Landing Page Visit,2025-03-02 07:48:00,tablet,Germany
u0355,Free Sign-Up,2025-03-02 08:14:00,tablet,Germany
u0355,Email Verification,2025-03-02 08:28:00,tablet,Germany
u0355,Feature Usage,2025-03-02 08:32:00,tablet,Germany
u0356,Landing Page Visit,2025-03-02 00:22:00,mobile,USA
u0356,Free Sign-Up,2025-03-02 00:47:00,mobile,USA
u0356,Email Verification,2025-03-02 00:48:00,mobile,USA
u0356,Feature Usage,2025-03-02 01:10:00,mobile,USA
u0357,Landing Page Visit,2025-03-01 14:10:00,desktop,India
u0357,Free Sign-Up,2025-03-01 14:18:00,desktop,India
u0357,Email Verification,2025-03-01 14:33:00,desktop,India
u0357,Feature Usage,2025-03-01 14:54:00,desktop,India
u0358,Landing Page Visit,2025-03-02 00:08:00,mobile,UK
u0359,Landing Page Visit,2025-03-02 03:20:00,desktop,Brazil
u0359,Free Sign-Up,2025-03-02 03:30:00,desktop,Brazil
u0360,Landing Page Visit,2025-03-01 13:12:00,tablet,USA
u0360,Free Sign-Up,2025-03-01 13:33:00,tablet,USA
u0360,Email Verification,2025-03-01 13:59:00,tablet,USA
u0360,Feature Usage,2025-03-01 14:08:00,tablet,USA
u0361,Landing Page Visit,2025-03-01 17:34:00,tablet,Germany
u0361,Free Sign-Up,2025-03-01 17:54:00,tablet,Germany
u0362,Landing Page Visit,2025-03-01 09:14:00,desktop,Brazil
u0363,Landing Page Visit,2025-03-01 14:25:00,desktop,USA
u0364,Landing Page Visit,2025-03-02 04:33:00,desktop,UK
u0365,Landing Page Visit,2025-03-01 14:57:00,tablet,USA
u0365,Free Sign-Up,2025-03-01 15:24:00,tablet,USA
u0365,Email Verification,2025-03-01 15:41:00,tablet,USA
u0366,Landing Page Visit,2025-03-01 23:54:00,tablet,UK
u0366,Free Sign-Up,2025-03-02 00:06:00,tablet,UK
u0367,Landing Page Visit,2025-03-02 04:02:00,mobile,India
u0368,Landing Page Visit,2025-03-01 19:03:00,mobile,Brazil
u0368,Free Sign-Up,2025-03-01 19:28:00,mobile,Brazil
u0369,Landing Page Visit,2025-03-02 04:03:00,desktop,India
u0369,Free Sign-Up,2025-03-02 04:09:00,desktop,India
u0369,Email Verification,2025-03-02 04:30:00,desktop,India
u0370,Landing Page Visit,2025-03-02 03:44:00,desktop,India
u0370,Free Sign-Up,2025-03-02 04:01:00,desktop,India
u0370,Email Verification,2025-03-02 04:30:00,desktop,India
u0370,Feature Usage,2025-03-02 04:41:00,desktop,India
u0371,Landing Page Visit,2025-03-01 19:05:00,desktop,India
u0371,Free Sign-Up,2025-03-01 19:33:00,desktop,India
u0372,Landing Page Visit,2025-03-02 01:52:00,tablet,India
u0372,Free Sign-Up,2025-03-02 01:59:00,tablet,India
u0372,Email Verification,2025-03-02 02:16:00,tablet,India
u0373,Landing Page Visit,2025-03-02 07:04:00,mobile,UK
u0373,Free Sign-Up,2025-03-02 07:21:00,mobile,UK
u0374,Landing Page Visit,2025-03-01 13:41:00,tablet,UK
u0375,Landing Page Visit,2025-03-02 02:06:00,desktop,UK
u0375,Free Sign-Up,2025-03-02 02:35:00,desktop,UK
u0376,Landing Page Visit,2025-03-01 17:20:00,tablet,USA
u0376,Free Sign-Up,2025-03-01 17:27:00,tablet,USA
u0376,Email Verification,2025-03-01 17:28:00,tablet,USA
u0377,Landing Page Visit,2025-03-02 00:29:00,tablet,USA
u0377,Free Sign-Up,2025-03-02 00:52:00,tablet,USA
u0377,Email Verification,2025-03-02 01:11:00,tablet,USA
u0377,Feature Usage,2025-03-02 01:38:00,tablet,USA
u0378,Landing Page Visit,2025-03-01 20:02:00,tablet,Brazil
u0378,Free Sign-Up,2025-03-01 20:31:00,tablet,Brazil
u0378,Email Verification,2025-03-01 20:48:00,tablet,Brazil
u0379,Landing Page Visit,2025-03-01 12:45:00,mobile,Germany
u0380,Landing Page Visit,2025-03-02 01:22:00,mobile,India
u0380,Free Sign-Up,2025-03-02 01:40:00,mobile,India
u0381,Landing Page Visit,2025-03-01 17:49:00,mobile,USA
u0381,Free Sign-Up,2025-03-01 18:08:00,mobile,USA
u0381,Email Verification,2025-03-01 18:23:00,mobile,USA
u0382,Landing Page Visit,2025-03-01 11:13:00,tablet,India
u0382,Free Sign-Up,2025-03-01 11:35:00,tablet,India
u0382,Email Verification,2025-03-01 12:03:00,tablet,India
u0383,Landing Page Visit,2025-03-01 09:53:00,mobile,USA
u0383,Free Sign-Up,2025-03-01 09:59:00,mobile,USA
u0384,Landing Page Visit,2025-03-01 21:50:00,tablet,Brazil
u0384,Free Sign-Up,2025-03-01 21:54:00,tablet,Brazil
u0385,Landing Page Visit,2025-03-02 05:27:00,desktop,USA
u0385,Free Sign-Up,2025-03-02 05:56:00,desktop,USA
u0386,Landing Page Visit,2025-03-01 21:19:00,mobile,UK
u0386,Free Sign-Up,2025-03-01 21:29:00,mobile,UK
u0387,Landing Page Visit,2025-03-01 10:41:00,tablet,USA
u0387,Free Sign-Up,2025-03-01 11:09:00,tablet,USA
u0387,Email Verification,2025-03-01 11:10:00,tablet,USA
u0388,Landing Page Visit,2025-03-01 08:54:00,tablet,UK
u0388,Free Sign-Up,2025-03-01 09:22:00,tablet,UK
u0388,Email Verification,2025-03-01 09:40:00,tablet,UK
u0388,Feature Usage,2025-03-01 09:47:00,tablet,UK
u0389,Landing Page Visit,2025-03-02 01:11:00,tablet,UK
u0389,Free Sign-Up,2025-03-02 01:12:00,tablet,UK
u0390,Landing Page Visit,2025-03-01 20:38:00,mobile,UK
u0390,Free Sign-Up,2025-03-01 20:41:00,mobile,UK
u0391,Landing Page Visit,2025-03-01 15:22:00,tablet,Brazil
u0391,Free Sign-Up,2025-03-01 15:51:00,tablet,Brazil
u0391,Email Verification,2025-03-01 15:59:00,tablet,Brazil
u0392,Landing Page Visit,2025-03-01 20:40:00,desktop,Germany
u0392,Free Sign-Up,2025-03-01 20:55:00,desktop,Germany
u0392,Email Verification,2025-03-01 21:00:00,desktop,Germany
u0392,Feature Usage,2025-03-01 21:03:00,desktop,Germany
u0393,Landing Page Visit,2025-03-02 00:46:00,tablet,India
u0393,Free Sign-Up,2025-03-02 00:54:00,tablet,India
u0394,Landing Page Visit,2025-03-01 09:35:00,tablet,Brazil
u0394,Free Sign-Up,2025-03-01 09:59:00,tablet,Brazil
u0395,Landing Page Visit,2025-03-02 05:51:00,desktop,India
u0395,Free Sign-Up,2025-03-02 06:15:00,desktop,India
u0396,Landing Page Visit,2025-03-01 16:10:00,tablet,UK
u0396,Free Sign-Up,2025-03-01 16:26:00,tablet,UK
u0397,Landing Page Visit,2025-03-01 10:44:00,desktop,USA
u0397,Free Sign-Up,2025-03-01 11:06:00,desktop,USA
u0397,Email Verification,2025-03-01 11:27:00,desktop,USA
u0398,Landing Page Visit,2025-03-01 20:14:00,desktop,Germany
u0398,Free Sign-Up,2025-03-01 20:37:00,desktop,Germany
u0398,Email Verification,2025-03-01 20:53:00,desktop,Germany
u0398,Feature Usage,2025-03-01 21:11:00,desktop,Germany
u0399,Landing Page Visit,2025-03-01 13:29:00,desktop,Germany
u0399,Free Sign-Up,2025-03-01 13:36:00,desktop,Germany
u0399,Email Verification,2025-03-01 13:37:00,desktop,Germany
u0400,Landing Page Visit,2025-03-02 02:28:00,mobile,USA
u0400,Free Sign-Up,2025-03-02 02:47:00,mobile,USA
u0400,Email Verification,2025-03-02 03:03:00,mobile,USA
u0401,Landing Page Visit,2025-03-01 23:14:00,desktop,USA
u0401,Free Sign-Up,2025-03-01 23:18:00,desktop,USA
u0401,Email Verification,2025-03-01 23:47:00,desktop,USA
u0401,Feature Usage,2025-03-02 00:15:00,desktop,USA
u0402,Landing Page Visit,2025-03-01 16:33:00,tablet,Germany
u0402,Free Sign-Up,2025-03-01 16:34:00,tablet,Germany
u0403,Landing Page Visit,2025-03-01 19:48:00,tablet,UK
u0403,Free Sign-Up,2025-03-01 20:08:00,tablet,UK
u0403,Email Verification,2025-03-01 20:19:00,tablet,UK
u0403,Feature Usage,2025-03-01 20:29:00,tablet,UK
u0404,Landing Page Visit,2025-03-01 19:46:00,mobile,Brazil
u0405,Landing Page Visit,2025-03-02 03:02:00,tablet,India
u0405,Free Sign-Up,2025-03-02 03:14:00,tablet,India
u0406,Landing Page Visit,2025-03-01 12:20:00,mobile,India
u0406,Free Sign-Up,2025-03-01 12:25:00,mobile,India
u0406,Email Verification,2025-03-01 12:31:00,mobile,India
u0407,Landing Page Visit,2025-03-02 04:49:00,mobile,USA
u0407,Free Sign-Up,2025-03-02 05:10:00,mobile,USA
u0407,Email Verification,2025-03-02 05:22:00,mobile,USA
u0408,Landing Page Visit,2025-03-01 22:13:00,tablet,UK
u0408,Free Sign-Up,2025-03-01 22:25:00,tablet,UK
u0408,Email Verification,2025-03-01 22:49:00,tablet,UK
u0408,Feature Usage,2025-03-01 23:06:00,tablet,UK
u0408,Upgrade to Paid Plan,2025-03-01 23:16:00,tablet,UK
u0409,Landing Page Visit,2025-03-01 08:58:00,tablet,Germany
u0409,Free Sign-Up,2025-03-01 09:12:00,tablet,Germany
u0409,Email Verification,2025-03-01 09:35:00,tablet,Germany
u0410,Landing Page Visit,2025-03-02 02:58:00,desktop,USA
u0410,Free Sign-Up,2025-03-02 03:15:00,desktop,USA
u0410,Email Verification,2025-03-02 03:29:00,desktop,USA
u0410,Feature Usage,2025-03-02 03:38:00,desktop,USA
u0411,Landing Page Visit,2025-03-01 11:56:00,desktop,Germany
u0411,Free Sign-Up,2025-03-01 12:21:00,desktop,Germany
u0412,Landing Page Visit,2025-03-02 04:24:00,desktop,Brazil
u0412,Free Sign-Up,2025-03-02 04:46:00,desktop,Brazil
u0412,Email Verification,2025-03-02 05:08:00,desktop,Brazil
u0413,Landing Page Visit,2025-03-01 16:13:00,mobile,India
u0413,Free Sign-Up,2025-03-01 16:17:00,mobile,India
u0413,Email Verification,2025-03-01 16:43:00,mobile,India
u0413,Feature Usage,2025-03-01 17:09:00,mobile,India
u0413,Upgrade to Paid Plan,2025-03-01 17:38:00,mobile,India
u0414,Landing Page Visit,2025-03-01 18:09:00,mobile,India
u0414,Free Sign-Up,2025-03-01 18:32:00,mobile,India
u0415,Landing Page Visit,2025-03-01 09:14:00,tablet,India
u0416,Landing Page Visit,2025-03-02 03:29:00,mobile,USA
u0416,Free Sign-Up,2025-03-02 03:50:00,mobile,USA
u0416,Email Verification,2025-03-02 04:00:00,mobile,USA
u0416,Feature Usage,2025-03-02 04:04:00,mobile,USA
u0417,Landing Page Visit,2025-03-01 23:33:00,tablet,Germany
u0417,Free Sign-Up,2025-03-01 23:35:00,tablet,Germany
u0417,Email Verification,2025-03-01 23:52:00,tablet,Germany
u0418,Landing Page Visit,2025-03-02 03:36:00,desktop,India
u0418,Free Sign-Up,2025-03-02 03:42:00,desktop,India
u0419,Landing Page Visit,2025-03-01 17:47:00,tablet,UK
u0419,Free Sign-Up,2025-03-01 18:10:00,tablet,UK
u0419,Email Verification,2025-03-01 18:31:00,tablet,UK
u0420,Landing Page Visit,2025-03-01 13:41:00,desktop,Brazil
u0420,Free Sign-Up,2025-03-01 14:02:00,desktop,Brazil
u0420,Email Verification,2025-03-01 14:29:00,desktop,Brazil
u0421,Landing Page Visit,2025-03-02 05:50:00,tablet,India
u0422,Landing Page Visit,2025-03-01 20:10:00,mobile,India
u0422,Free Sign-Up,2025-03-01 20:18:00,mobile,India
u0422,Email Verification,2025-03-01 20:20:00,mobile,India
u0423,Landing Page Visit,2025-03-01 21:40:00,tablet,UK
u0423,Free Sign-Up,2025-03-01 21:47:00,tablet,UK
u0423,Email Verification,2025-03-01 21:57:00,tablet,UK
u0424,Landing Page Visit,2025-03-02 07:44:00,desktop,UK
u0424,Free Sign-Up,2025-03-02 08:10:00,desktop,UK
u0424,Email Verification,2025-03-02 08:31:00,desktop,UK
u0424,Feature Usage,2025-03-02 08:59:00,desktop,UK
u0425,Landing Page Visit,2025-03-01 10:09:00,desktop,India
u0425,Free Sign-Up,2025-03-01 10:37:00,desktop,India
u0425,Email Verification,2025-03-01 10:59:00,desktop,India
u0425,Feature Usage,2025-03-01 11:10:00,desktop,India
u0426,Landing Page Visit,2025-03-01 21:38:00,desktop,USA
u0426,Free Sign-Up,2025-03-01 21:59:00,desktop,USA
u0426,Email Verification,2025-03-01 22:03:00,desktop,USA
u0426,Feature Usage,2025-03-01 22:22:00,desktop,USA
u0427,Landing Page Visit,2025-03-01 08:28:00,desktop,Germany
u0427,Free Sign-Up,2025-03-01 08:49:00,desktop,Germany
u0427,Email Verification,2025-03-01 09:00:00,desktop,Germany
u0428,Landing Page Visit,2025-03-01 08:10:00,tablet,UK
u0428,Free Sign-Up,2025-03-01 08:14:00,tablet,UK
u0428,Email Verification,2025-03-01 08:31:00,tablet,UK
u0429,Landing Page Visit,2025-03-01 21:26:00,desktop,UK
u0429,Free Sign-Up,2025-03-01 21:34:00,desktop,UK
u0430,Landing Page Visit,2025-03-02 06:13:00,tablet,Brazil
u0431,Landing Page Visit,2025-03-01 08:54:00,tablet,Brazil
u0431,Free Sign-Up,2025-03-01 09:09:00,tablet,Brazil
u0431,Email Verification,2025-03-01 09:33:00,tablet,Brazil
u0431,Feature Usage,2025-03-01 09:55:00,tablet,Brazil
u0432,Landing Page Visit,2025-03-01 09:08:00,mobile,USA
u0432,Free Sign-Up,2025-03-01 09:32:00,mobile,USA
u0432,Email Verification,2025-03-01 09:33:00,mobile,USA
u0432,Feature Usage,2025-03-01 09:59:00,mobile,USA
u0433,Landing Page Visit,2025-03-01 20:30:00,mobile,UK
u0433,Free Sign-Up,2025-03-01 20:50:00,mobile,UK
u0433,Email Verification,2025-03-01 21:09:00,mobile,UK
u0433,Feature Usage,2025-03-01 21:12:00,mobile,UK
u0434,Landing Page Visit,2025-03-01 23:57:00,desktop,Brazil
u0435,Landing Page Visit,2025-03-01 14:04:00,desktop,Germany
u0435,Free Sign-Up,2025-03-01 14:15:00,desktop,Germany
u0436,Landing Page Visit,2025-03-01 11:20:00,tablet,USA
u0436,Free Sign-Up,2025-03-01 11:46:00,tablet,USA
u0437,Landing Page Visit,2025-03-01 09:12:00,desktop,Germany
u0437,Free Sign-Up,2025-03-01 09:21:00,desktop,Germany
u0437,Email Verification,2025-03-01 09:29:00,desktop,Germany
u0438,Landing Page Visit,2025-03-02 04:40:00,tablet,UK
u0438,Free Sign-Up,2025-03-02 05:09:00,tablet,UK
u0438,Email Verification,2025-03-02 05:20:00,tablet,UK
u0438,Feature Usage,2025-03-02 05:28:00,tablet,UK
u0439,Landing Page Visit,2025-03-01 08:24:00,desktop,India
u0439,Free Sign-Up,2025-03-01 08:31:00,desktop,India
u0440,Landing Page Visit,2025-03-01 10:10:00,mobile,Brazil
u0440,Free Sign-Up,2025-03-01 10:28:00,mobile,Brazil
u0441,Landing Page Visit,2025-03-01 09:47:00,mobile,UK
u0441,Free Sign-Up,2025-03-01 09:59:00,mobile,UK
u0441,Email Verification,2025-03-01 10:18:00,mobile,UK
u0442,Landing Page Visit,2025-03-01 22:25:00,desktop,UK
u0442,Free Sign-Up,2025-03-01 22:37:00,desktop,UK
u0442,Email Verification,2025-03-01 22:56:00,desktop,UK
u0442,Feature Usage,2025-03-01 23:01:00,desktop,UK
u0443,Landing Page Visit,2025-03-01 21:36:00,desktop,India
u0443,Free Sign-Up,2025-03-01 22:05:00,desktop,India
u0443,Email Verification,2025-03-01 22:22:00,desktop,India
u0444,Landing Page Visit,2025-03-01 08:11:00,tablet,UK
u0444,Free Sign-Up,2025-03-01 08:27:00,tablet,UK
u0444,Email Verification,2025-03-01 08:51:00,tablet,UK
u0445,Landing Page Visit,2025-03-01 19:00:00,tablet,Brazil
u0445,Free Sign-Up,2025-03-01 19:17:00,tablet,Brazil
u0446,Landing Page Visit,2025-03-01 14:13:00,tablet,Germany
u0446,Free Sign-Up,2025-03-01 14:29:00,tablet,Germany
u0446,Email Verification,2025-03-01 14:35:00,tablet,Germany
u0447,Landing Page Visit,2025-03-01 15:45:00,tablet,UK
u0447,Free Sign-Up,2025-03-01 16:10:00,tablet,UK
u0448,Landing Page Visit,2025-03-01 16:08:00,mobile,India
u0448,Free Sign-Up,2025-03-01 16:21:00,mobile,India
u0449,Landing Page Visit,2025-03-01 08:46:00,tablet,Brazil
u0449,Free Sign-Up,2025-03-01 08:56:00,tablet,Brazil
u0449,Email Verification,2025-03-01 09:12:00,tablet,Brazil
u0450,Landing Page Visit,2025-03-01 14:40:00,tablet,Brazil
u0450,Free Sign-Up,2025-03-01 15:03:00,tablet,Brazil
u0451,Landing Page Visit,2025-03-02 00:20:00,desktop,India
u0452,Landing Page Visit,2025-03-01 12:09:00,mobile,India
u0452,Free Sign-Up,2025-03-01 12:16:00,mobile,India
u0452,Email Verification,2025-03-01 12:30:00,mobile,India
u0452,Feature Usage,2025-03-01 12:45:00,mobile,India
u0453,Landing Page Visit,2025-03-01 10:16:00,tablet,UK
u0453,Free Sign-Up,2025-03-01 10:35:00,tablet,UK
u0454,Landing Page Visit,2025-03-01 21:46:00,desktop,Germany
u0454,Free Sign-Up,2025-03-01 22:09:00,desktop,Germany
u0455,Landing Page Visit,2025-03-01 17:53:00,mobile,Germany
u0455,Free Sign-Up,2025-03-01 18:13:00,mobile,Germany
u0455,Email Verification,2025-03-01 18:20:00,mobile,Germany
u0456,Landing Page Visit,2025-03-01 14:41:00,mobile,Brazil
u0456,Free Sign-Up,2025-03-01 15:08:00,mobile,Brazil
u0456,Email Verification,2025-03-01 15:18:00,mobile,Brazil
u0457,Landing Page Visit,2025-03-02 05:36:00,mobile,UK
u0457,Free Sign-Up,2025-03-02 05:50:00,mobile,UK
u0458,Landing Page Visit,2025-03-02 00:34:00,desktop,India
u0459,Landing Page Visit,2025-03-01 11:07:00,desktop,Brazil
u0459,Free Sign-Up,2025-03-01 11:20:00,desktop,Brazil
u0459,Email Verification,2025-03-01 11:22:00,desktop,Brazil
u0459,Feature Usage,2025-03-01 11:25:00,desktop,Brazil
